customer_id,age,marital_status,employment_status,city,household_dependents,monthly_income,credit_history_type,outstanding_liabilities,Total_Credits,Total_Debits
54379,55,Married,Self-Employed,Lahore,4,751453,Thin File,19839930.71905636,2343353.182872162,2117229.904621296
60149,39,Married,Self-Employed,Lahore,4,360906,Thin File,3387034.615545524,1075529.7240377327,908837.4657755276
16898,65,Married,Pensioner,Karachi,6,152960,No Credit History,0.0,340679.05,549843.14
78067,29,Single,Salaried,Karachi,1,1186550,Thin File,59165152.80355536,11123342.411931224,2759116.012754593
29338,28,Married,Salaried,Faisalabad,3,229795,Thin File,3258884.60734585,2068429.62,618102.9299999999
14307,52,Single,Salaried,Karachi,5,506247,Thick File,9680053.27327646,4863739.54,1218476.22
60598,54,Married,Salaried,Karachi,2,1571425,Thin File,68177913.41477293,13550422.29144889,4640790.495827989
9864,47,Single,Self-Employed,Karachi,1,230672,Thin File,2881431.481152371,675750.37,869787.37
71165,39,Single,Self-Employed,Faisalabad,1,780765,Thick File,42739094.92600592,2799495.6115645887,2822526.764135461
49767,27,Single,Salaried,Lahore,2,241918,Thin File,1588665.1102082017,2141758.26,531851.95
50523,52,Married,Self-Employed,Faisalabad,3,741644,Thick File,10505270.233521018,2319200.039806129,1908111.8675580013
63317,31,Married,Salaried,Islamabad,3,194354,No Credit History,0.0,1832265.6457142625,509838.9453004517
45449,51,Single,Self-Employed,Faisalabad,3,786610,Thick File,15972662.666901767,2118074.95,2130170.93
76713,30,Single,Self-Employed,Karachi,2,580937,Thin File,26534857.00260756,1709256.078388309,1671211.919413539
80752,38,Married,Pensioner,Karachi,4,753823,Thin File,38073028.62622069,2725410.238035208,2254695.758272332
37782,62,Married,Salaried,Karachi,4,155106,No Credit History,0.0,1423226.22,518826.19
59177,30,Single,Salaried,Rawalpindi,3,276629,Thin File,4123434.104827616,2383551.011426929,989013.9114199184
76808,52,Married,Self-Employed,Faisalabad,1,607877,Thick File,28686361.77644011,2154217.967283958,1366795.7777063036
41325,59,Married,Salaried,Rawalpindi,3,556338,Thin File,7178301.800600807,5056454.69,1962663.51
37608,63,Married,Salaried,Karachi,3,118692,No Credit History,0.0,966212.23,417584.89
28178,26,Single,Self-Employed,Islamabad,1,282144,Thin File,3097412.087364045,972010.49,612752.83
29702,61,Married,Salaried,Karachi,3,98119,No Credit History,0.0,987434.22,223538.95
41478,25,Single,Salaried,Rawalpindi,1,225446,Thin File,3152142.1284371144,1832135.08,700816.56
62581,63,Married,Salaried,Karachi,3,161982,No Credit History,0.0,1434279.0443564218,535091.0058875546
59785,49,Married,Salaried,Karachi,2,550850,Thick File,17201226.396529257,4817014.599913789,1711524.887853723
59158,49,Married,Salaried,Faisalabad,3,635974,Thick File,16610505.302678917,5241837.144691357,1740955.4010390765
30383,25,Single,Salaried,Karachi,1,94852,No Credit History,0.0,951997.18,302888.84
46742,47,Single,Salaried,Faisalabad,1,275628,No Credit History,0.0,2244217.65,854280.84
4954,22,Married,Self-Employed,Faisalabad,2,177101,No Credit History,0.0,519426.64,456254.66
47647,49,Single,Self-Employed,Faisalabad,5,666419,Thick File,35005201.671446994,2307826.2,1740979.56
8821,26,Single,Salaried,Karachi,1,50997,No Credit History,0.0,463306.73,145610.83000000002
3141,53,Single,Self-Employed,Karachi,1,145619,No Credit History,0.0,318510.59,483108.31
17871,22,Single,Salaried,Karachi,1,92018,No Credit History,0.0,740528.19,337439.69
69899,48,Single,Self-Employed,Lahore,1,793769,Thick File,42934904.35147904,2535330.0978905708,2530030.133846365
44580,31,Single,Salaried,Karachi,3,1433414,Thin File,56757644.83889909,11477537.91,4747376.75
67767,61,Married,Salaried,Karachi,1,193465,No Credit History,0.0,2045660.0725842123,586558.5432714114
62709,52,Single,Salaried,Karachi,2,161878,No Credit History,0.0,1331142.6911252656,491737.4644693719
8985,22,Single,Self-Employed,Islamabad,1,63189,No Credit History,0.0,140514.34,170154.43
68849,55,Married,Salaried,Karachi,4,651446,Thick File,28675547.713024423,5724893.77015081,2247323.224696332
63021,62,Married,Salaried,Lahore,5,198546,No Credit History,0.0,1791832.1388146312,630443.4795574001
19379,65,Married,Pensioner,Lahore,5,162958,No Credit History,0.0,430027.79,492851.73
33915,65,Married,Salaried,Karachi,3,137158,No Credit History,0.0,1130008.07,343111.78
70378,55,Married,Salaried,Rawalpindi,3,738320,Thick File,33753196.89833021,6631550.507026876,1948395.2754312165
4178,31,Married,Salaried,Faisalabad,3,359021,Thin File,1467493.833060349,3355027.72,1147003.3199999998
54177,41,Single,Self-Employed,Faisalabad,1,585658,Thick File,13241525.69633262,1354274.579382866,1832842.2094956867
7867,58,Married,Salaried,Karachi,3,596409,Thin File,9887983.178982804,5104586.68,1846525.52
12769,50,Married,Salaried,Karachi,2,2410775,Thick File,104239155.22048636,21855578.37,7050992.53
32266,24,Single,Salaried,Islamabad,2,182157,No Credit History,0.0,1675124.39,530354.59
22576,56,Married,Salaried,Rawalpindi,3,329096,Thin File,3563350.441856615,3139690.16,873481.1599999999
819,61,Married,Salaried,Rawalpindi,3,194931,No Credit History,0.0,1614338.65,540968.75
21141,65,Married,Pensioner,Karachi,5,142683,No Credit History,0.0,446232.64,362348.08
78453,36,Married,Self-Employed,Karachi,4,514498,Thin File,22642063.72088768,1633301.9922959325,1365147.7236484163
44496,65,Married,Salaried,Lahore,6,109526,No Credit History,0.0,905349.32,283120.62
21008,47,Single,Salaried,Islamabad,2,192290,No Credit History,0.0,1685756.42,487381.83
82875,28,Single,Salaried,Karachi,1,1038199,Thick File,50291712.50628686,9339651.99101035,3224661.0645404486
21019,50,Single,Salaried,Karachi,1,2286708,Thick File,93593621.1608249,18754764.69,5894674.2
48599,24,Single,Salaried,Faisalabad,1,127022,No Credit History,0.0,1268641.85,458532.57
59415,41,Married,Self-Employed,Rawalpindi,3,613439,Thin File,12816433.61987178,1448852.466202412,1729432.2361964886
43929,35,Single,Salaried,Karachi,1,2612559,Thin File,99991562.98656677,21772240.89,7368153.42
60483,49,Married,Self-Employed,Lahore,3,469559,Thin File,7372062.401926439,1543554.0485029705,1316095.1020458918
34481,26,Married,Salaried,Karachi,6,263725,Thin File,1202402.5566209096,2306236.15,469726.87
39008,59,Married,Self-Employed,Faisalabad,5,770182,Thick File,16165845.149503374,2210482.57,1578602.39
42129,46,Married,Salaried,Lahore,5,181688,No Credit History,0.0,1831551.0,365096.75
56021,47,Single,Self-Employed,Rawalpindi,4,249098,Thin File,4165616.705558331,815808.223976008,677896.9276680744
29743,57,Married,Salaried,Rawalpindi,4,755593,Thick File,34581425.26865465,7427853.91,2452526.89
61322,24,Single,Salaried,Karachi,1,192180,No Credit History,0.0,1771111.359676462,571015.2051581492
49931,27,Married,Salaried,Lahore,6,2707677,Thick File,137554926.7507105,23623083.99,9473890.71
52687,49,Married,Salaried,Karachi,3,1915029,Thin File,56153871.65261724,19681590.69179362,5741990.765815932
69224,55,Married,Salaried,Karachi,3,593887,Thick File,29329432.23381173,5455332.71809418,1893914.44869986
16263,49,Married,Salaried,Karachi,2,1840414,Thin File,53886949.27626532,15130357.57,4212103.35
30638,65,Married,Self-Employed,Karachi,5,79287,No Credit History,0.0,192576.27,242008.51
54444,31,Single,Salaried,Faisalabad,1,549641,Thick File,11922456.276513396,4753909.834923088,1571632.0539549969
77914,38,Single,Self-Employed,Lahore,1,668734,Thin File,26923096.4532566,1798655.4895061643,2038230.600654862
50834,47,Married,Self-Employed,Lahore,1,437267,Thin File,6702319.08227848,1408379.1917039538,1347287.82243393
20836,56,Married,Salaried,Karachi,5,421967,No Credit History,0.0,4372579.47,1208654.69
58187,27,Single,Salaried,Karachi,1,1431695,Thick File,39669549.50799932,12921660.802013904,3344215.6080374583
7106,22,Single,Salaried,Islamabad,2,166361,No Credit History,0.0,1449175.53,589242.0700000001
83339,37,Married,Self-Employed,Lahore,5,504283,Thick File,20122613.05577203,1514173.919462029,1265184.043269327
40068,65,Married,Pensioner,Lahore,5,66834,No Credit History,0.0,188060.85,187527.01
62440,61,Married,Salaried,Lahore,1,124171,No Credit History,0.0,1060185.9713287267,360404.0548632718
66821,50,Married,Salaried,Faisalabad,2,402580,No Credit History,0.0,3851448.225960738,973426.4283695016
13717,39,Married,Self-Employed,Karachi,1,400670,Thin File,6134530.699942663,1359734.99,1106163.0
47764,46,Single,Self-Employed,Lahore,1,104257,No Credit History,0.0,387467.51,288983.22
72799,42,Single,Salaried,Lahore,2,2203660,Thick File,128968404.52227792,17073641.488330778,6328165.849028887
28722,40,Married,Self-Employed,Lahore,3,465185,Thin File,7673557.930983882,1382678.09,1281105.33
4360,34,Single,Salaried,Karachi,1,299316,Thin File,3574793.7331077466,2586508.43,1038229.44
63377,63,Single,Salaried,Faisalabad,2,162269,No Credit History,0.0,1481301.3067146891,578885.7980644354
79524,40,Single,Self-Employed,Islamabad,1,564961,Thick File,28865062.755767275,1514104.5314652282,1559161.4184130249
53831,42,Single,Salaried,Islamabad,1,773694,Thick File,33945552.32761738,7929895.76659586,1847800.923608042
26539,37,Single,Self-Employed,Lahore,5,439111,Thin File,5511508.592733102,1235189.55,1228787.48
30439,54,Married,Salaried,Islamabad,3,2761055,Thin File,97439332.8962022,24814659.29,10840048.1
6196,26,Married,Self-Employed,Karachi,3,268894,Thin File,3044147.857771351,789161.0,809264.14
11896,61,Single,Self-Employed,Karachi,1,53659,No Credit History,0.0,177872.1,126607.19
55736,47,Married,Self-Employed,Karachi,3,747704,Thick File,22249457.28947345,2274000.9384325827,2562478.1960718404
74844,39,Single,Salaried,Karachi,1,591735,Thick File,32351174.56833615,5079828.347117641,1471919.0978412316
17166,63,Married,Pensioner,Lahore,3,91104,No Credit History,0.0,252695.13,310690.02
41705,27,Single,Salaried,Karachi,1,50542,No Credit History,0.0,484576.35,107430.06
34453,64,Married,Pensioner,Karachi,5,117127,No Credit History,0.0,405761.96,299318.52
3284,33,Married,Salaried,Rawalpindi,5,551442,Thick File,30842980.20948354,4493751.9,1627447.52
28009,25,Married,Salaried,Faisalabad,3,109453,No Credit History,0.0,1010758.11,239543.56
63027,49,Married,Salaried,Lahore,5,53549,No Credit History,0.0,482796.20697548974,136600.52662797057
38757,43,Single,Salaried,Karachi,2,330093,Thin File,3425418.3146746224,3063970.7,980988.57
63151,25,Single,Salaried,Islamabad,1,175964,No Credit History,0.0,1565493.9322725772,442314.80884881766
2511,40,Single,Salaried,Karachi,1,726310,Thick File,19237940.498695925,6647991.96,1996039.04
215,65,Married,Self-Employed,Lahore,3,174123,No Credit History,0.0,675716.39,513513.76
37970,22,Single,Salaried,Islamabad,1,56761,No Credit History,0.0,449765.06000000006,135208.42
7002,65,Married,Pensioner,Lahore,3,65522,No Credit History,0.0,253061.51,173273.44
11149,24,Single,Salaried,Karachi,1,102776,No Credit History,0.0,877677.13,220179.05
6441,41,Single,Salaried,Karachi,1,735797,Thin File,17169698.53282516,6922920.26,1843167.53
64138,61,Single,Salaried,Karachi,1,120433,No Credit History,0.0,1153919.1541625375,294507.8175464755
13221,62,Married,Salaried,Karachi,4,167574,No Credit History,0.0,1452062.76,469820.33
19976,32,Single,Salaried,Rawalpindi,1,240435,Thin File,1160070.554616197,1839744.62,677120.04
37150,55,Single,Salaried,Karachi,1,2851964,Thick File,142863928.42194843,27951846.39,7619570.18
8085,40,Single,Salaried,Karachi,1,168247,No Credit History,0.0,1345063.86,501387.89
35446,36,Married,Salaried,Lahore,5,725042,Thin File,25521952.13456084,6711864.699999999,2368922.84
71385,36,Married,Salaried,Lahore,1,2150946,Thick File,97322406.93783088,18680693.67562192,8149554.427050224
44603,50,Married,Salaried,Karachi,3,112719,No Credit History,0.0,998283.97,277657.68
20072,60,Married,Salaried,Rawalpindi,5,262003,Thin File,1545867.6068941718,2386409.58,723655.73
30794,57,Single,Salaried,Islamabad,2,1920866,Thin File,57743117.18448396,19252208.19,6495475.470000001
42311,40,Single,Salaried,Karachi,3,694891,Thin File,6541126.083527276,6425485.13,2724335.76
11741,22,Single,Salaried,Islamabad,1,61023,No Credit History,0.0,551702.97,146348.28
9415,22,Single,Salaried,Lahore,1,196305,No Credit History,0.0,1629623.33,368119.28
28778,63,Single,Salaried,Lahore,1,68262,No Credit History,0.0,605734.12,209476.23
56344,39,Single,Self-Employed,Islamabad,1,244169,Thin File,2345221.140629485,841961.2397866197,804830.8082856445
45109,55,Married,Salaried,Karachi,4,631957,Thick File,30439284.355661336,6361973.68,1376868.22
64577,62,Married,Salaried,Karachi,2,170897,No Credit History,0.0,1520252.5419888373,534493.8841914637
56775,41,Married,Self-Employed,Faisalabad,2,289638,Thin File,3684644.568658844,830001.0063749612,957459.786963686
67254,62,Married,Salaried,Karachi,3,103705,No Credit History,0.0,878871.7237653559,275878.0409473317
39660,37,Single,Salaried,Islamabad,6,351180,Thin File,5911915.979059025,3268076.72,1350751.08
118,25,Married,Salaried,Rawalpindi,3,276911,Thin File,2638464.261047669,2867893.13,763448.59
35514,63,Married,Pensioner,Lahore,5,58801,No Credit History,0.0,200417.05,135946.53
72701,55,Married,Self-Employed,Karachi,5,779778,Thin File,46236061.57390255,2546086.5863966104,2617206.964435571
1126,56,Married,Self-Employed,Lahore,3,785375,Thin File,45633144.02948588,2737676.69,1726159.31
44766,63,Married,Salaried,Rawalpindi,4,122863,No Credit History,0.0,1107428.07,311622.86
65156,52,Single,Salaried,Islamabad,3,82209,No Credit History,0.0,793787.5139979795,178578.3430909251
58284,36,Single,Salaried,Karachi,1,774025,Thin File,34018585.45871707,7010668.215335656,2209801.04289775
73371,44,Married,Salaried,Karachi,4,521715,Thick File,28495020.61630781,4549522.954666895,1079729.4701535453
37312,33,Single,Salaried,Islamabad,1,623784,Thin File,34769535.85157767,5265461.57,2088706.39
62530,24,Single,Salaried,Islamabad,1,117063,No Credit History,0.0,1154452.6606645014,246608.4619339584
35184,64,Single,Salaried,Faisalabad,3,99326,No Credit History,0.0,867213.19,292338.85
44657,27,Single,Salaried,Faisalabad,4,236228,No Credit History,0.0,2099410.2,579892.53
15287,65,Married,Pensioner,Lahore,3,194438,No Credit History,0.0,568059.27,461456.53
59631,38,Single,Salaried,Lahore,1,2001457,Thick File,59876447.873569146,17592819.117312193,6076873.216103937
46941,61,Married,Salaried,Lahore,6,68328,No Credit History,0.0,639298.66,233347.57
50408,57,Married,Self-Employed,Karachi,4,210230,Thin File,2373262.6511032223,598603.7837312855,581414.3749892119
73172,52,Single,Salaried,Islamabad,1,562301,Thin File,25128003.80783652,5215393.076157996,1992226.2530699293
6252,63,Married,Self-Employed,Lahore,2,193748,No Credit History,0.0,795855.13,508935.29
20594,29,Married,Salaried,Lahore,3,1159376,Thick File,51707152.01477795,12571617.19,2867435.08
41634,60,Single,Pensioner,Karachi,3,657746,Thick File,21857331.296687,2355502.57,1975487.77
63849,63,Married,Salaried,Lahore,5,68478,No Credit History,0.0,608856.2753226465,196310.57028105395
5316,50,Married,Salaried,Rawalpindi,3,300065,Thin File,1417066.8015333838,2501994.1,772272.87
33407,30,Single,Salaried,Faisalabad,1,714191,Thick File,31668635.31286521,6255396.89,2228942.8200000003
433,29,Single,Self-Employed,Karachi,1,116203,No Credit History,0.0,388810.71,322014.93
76278,54,Married,Salaried,Lahore,4,779512,Thin File,40077719.37019649,7086488.437202713,2195363.246709945
78209,49,Married,Self-Employed,Lahore,3,623231,Thin File,28858903.971635323,1836035.973473159,1517716.1667325487
43201,42,Married,Self-Employed,Karachi,3,412917,No Credit History,0.0,906324.01,1545801.51
74754,31,Married,Salaried,Lahore,1,2227489,Thick File,111191938.995394,20145699.39660243,7592215.904473389
66944,58,Married,Salaried,Lahore,2,376076,No Credit History,0.0,3248948.1312403576,1137375.5908802594
21758,39,Married,Self-Employed,Karachi,6,191045,No Credit History,0.0,718283.36,402006.47
36963,49,Single,Salaried,Karachi,1,2691064,Thin File,128329070.81462386,23926999.23,6686013.2
13667,65,Married,Pensioner,Karachi,5,130800,No Credit History,0.0,330781.3,435429.12
753,37,Single,Salaried,Lahore,1,604471,Thick File,28390653.61545908,6186319.37,2058827.25
58026,31,Single,Self-Employed,Rawalpindi,1,670590,Thick File,10955608.650148744,1680626.7100518458,2111829.858183395
62167,40,Single,Salaried,Lahore,2,174817,No Credit History,0.0,1643071.576383757,636920.0465520949
50550,40,Married,Salaried,Karachi,5,582895,Thin File,10416313.993922414,5173374.386696111,1496755.0885695366
23406,58,Married,Salaried,Karachi,3,381511,Thin File,6021720.316560698,3661932.86,1003035.88
16726,48,Married,Salaried,Islamabad,6,406042,No Credit History,0.0,3729489.99,941251.39
38911,61,Married,Salaried,Lahore,5,164541,No Credit History,0.0,1512411.41,481274.63
44301,23,Single,Salaried,Karachi,5,140758,No Credit History,0.0,1172893.34,480262.93
26845,53,Married,Salaried,Lahore,1,654140,Thin File,15389770.767289544,5401798.44,1587669.24
83113,47,Married,Salaried,Lahore,4,682252,Thick File,33750199.7466127,5764125.948428753,1897196.434700136
13473,22,Single,Salaried,Rawalpindi,3,151110,No Credit History,0.0,1360827.92,428829.54
64704,29,Single,Salaried,Karachi,1,136205,No Credit History,0.0,1207626.727732133,416712.8588383674
7312,44,Single,Salaried,Karachi,4,435830,No Credit History,0.0,3827116.63,1118681.85
5945,62,Married,Salaried,Faisalabad,4,197754,No Credit History,0.0,1849824.53,388731.4
83243,49,Single,Self-Employed,Lahore,1,632387,Thick File,25445363.52931792,2927108.4453578787,1904891.7261456244
43164,49,Single,Salaried,Faisalabad,5,792928,Thin File,40835998.82148216,6808319.13,1328997.97
36087,23,Single,Salaried,Islamabad,1,151374,No Credit History,0.0,1451942.4,353948.96
62288,62,Married,Salaried,Lahore,1,134824,No Credit History,0.0,1264380.4744250453,316268.0625552788
